GAMESTATE,HASHCODE
4713,-1726951972
4714,-1726951972
4715,-848495357
4716,-848495356
4717,-848495355
4718,-848495354
4719,-1726951967
4720,426163490
4721,-1726951966
4722,426163490
4723,426163491
4724,-848495351
4725,-848495350
4726,-848495349
4727,-1726951962
4728,426163495
4729,-848495347
4730,-1726951960
4731,-1726951959
4732,-848493835
4733,-1726950448
4734,426165009
4735,-848493833
4736,426165009
4737,-1726950446
4738,426165011
4739,-1726950445
4740,426165011
4741,-848493830
4742,-848493822
4743,-1726950435
4744,-848493820
4745,1304621637
4746,-1726950434
4747,-1726950434
4748,426165023
4749,-1726948924
4750,426165023
4751,426166533
4752,-848492309
4753,426166533
4754,-848492308
4755,-1726948921
4756,426166536
4757,-848492306
4758,426166536
4759,-848490796
4760,-848490795
4761,-1726947408
4762,426168049
4763,-848490793
4764,426168049
4765,1304624664
4766,-1726947406
4767,426168051
4768,-848490791
4769,426168051
4770,-1726947404
4771,426168053
4772,-848490768
4773,426168053
4774,-848492278
4775,-848492277
4776,-1726948890
4777,426166567
4778,-848492275
4779,426166567
4780,-1726948888
4781,-848492273
4782,-1726948886
4783,-848492271
4784,-848490761
4785,-1726947374
4786,426168083
4787,-848490759
4788,426168083
4789,-848498419
4790,1304617039
4791,1304617039
4792,-848498414
4793,-848498413
4794,-848498412
4795,-848496902
4796,1304617045
4797,1304617045
4798,-1726953515
4799,426161942
4800,-848496900
4801,426161942
4802,-848496899
4803,-848496898
4804,1304618559
4805,-848496897
4806,1304618559
4807,-848496896
4808,1304618561
4809,-848496895
4810,1304618562
4811,-848496894
4812,1304618562
4813,-848496893
4814,1304618564
4815,-848496892
4816,-1726953505
4817,426161952
4818,-848496869
4819,-848496868
4820,-1726953481
4821,-1726953480
4822,426161977
4823,-1726953479
4824,-848496864
4825,-848495319
4826,-848495318
4827,-848495317
4828,-1726951930
4829,426163527
4830,-1726951929
4831,-1726950419
4832,426165038
4833,-848493804
4834,-1726955033
4835,426160424
4836,-848498418
4837,426160424
4838,-848498417
4839,-1726955025
4840,426160432
4841,426160432
4842,-848496899
4843,1304618558
4844,-848496898
4845,1304618558
4846,-1726953511
4847,426161946
4848,426161946
4849,-848496893
4850,-848496892
4851,-1726953505
4852,-1726953504
4853,426161953
4854,-1726953503
4855,426161953
4856,-848496888
4857,-1726951992
4858,-848495377
4859,-1726951990
4860,-848495375
4861,-1726951988
4862,426163469
4863,-848495352
4864,426163469
4865,-848495351
4866,-848495350
4867,-848495349
4868,-1726951962
4869,426163495
4870,-1726951961
4871,426163495
4872,426163496
4873,426163496
4874,426163498
4875,-848495344
4876,426163498
4877,-848498420
4878,-848498419
4879,-848498418
4880,-848498417
4881,-848498416
4882,-848498415
4883,-848498414
4884,-848498413
4885,-848496903
4886,-1726953516
4887,426161941
4888,-848496901
4889,-1726953514
4890,-848496899
4891,-1726953512
4892,426161945
4893,-848496897
4894,426161945
4895,-1726953510
4896,426161947
4897,-848496895
4898,426161947
4899,-1726953508
4900,426161949
4901,426161949
4902,-848496891
4903,-1726953504
4904,426161953
4905,-848496889
4906,426161953
4907,-848496888
4908,-848496866
4909,-1726953479
4910,426161978
4911,-1726953478
4912,426161978
4913,-848496863
4914,-1726951967
4915,-848495352
4916,-848495351
4917,-848496865
4918,-848496864
4919,-1726953477
4920,-1726953476
4921,426161981
4922,-1726953475
4923,426161982
4924,-848496860
4925,426161982
4926,1304617036
4927,1304617036
4928,1304617035
4929,1304617035
4930,-1726955030
4931,426160427
4932,-848498415
4933,426160427
4934,-1726955028
4935,-1726956542
4936,-848499927
4937,-848499926
4938,-848499925
4939,-848499924
4940,-1726956537
4941,426158920
4942,-1726956536
4943,426158920
4944,426158921
4945,-848498412
4946,-1726955025
4947,426160432
4948,-848498410
4949,-1726955023
4950,-1726955022
4951,426160435
4952,-848498407
4953,-848498406
4954,-1726953510
4955,-848496895
4956,-1726953508
4957,-848496893
4958,-1726953506
4959,426161951
4960,-848496891
4961,-1726953504
4962,-848496889
4963,-1726953503
4964,-1726953503
4965,426161954
4966,-848496888
4967,-1726953501
4968,426161956
4969,-848496886
4970,426161956
4971,-1726953499
4972,426161958
4973,-1726953498
4974,426161958
4975,426161959
4976,-848496862
4977,426161959
4978,-1726953475
4979,426161982
4980,-848496860
4981,-848496859
4982,-848496858
4983,1304618599
4984,-1726953471
4985,426161986
4986,-848496856
4987,426161986
4988,-1726953469
4989,426161988
4990,-848496854
4991,426161988
4992,-1342005578
4993,-1726956548
4994,426158909
4995,-1726956547
4996,-848499932
4997,-848499931
4998,-848499930
4999,-848499929
5000,-1726956543
5001,-1726956543
5002,426158914
5003,-848499928
5004,-1726956541
5005,-1726956540
5006,426158917
5007,-1726956539
5008,426158917
5009,426158918
5010,-848499924
5011,426158918
5012,-1726956537
5013,426158920
5014,-848499922
5015,426158920
5016,-1726956535
5017,426158922
5018,-848499920
5019,1304615537
5020,-1726956533
5021,1304615537
5022,-848499918
5023,-848499919
5024,-848498409
5025,-848499919
5026,-1726955022
5027,426160435
5028,-848498407
5029,-1726956544
5030,-1726956544
5031,426158913
5032,-1726956544
5033,-848499929
5034,-1726956544
5035,-1726956542
5036,-848499929
5037,-1726956542
5038,-1726956541
5039,-1726956542
5040,-1726956541
5041,426158916
5042,-1726956540
5043,426158916
5044,-1726956540
5045,426158917
5046,-848499925
5047,426158917
5048,-1726956538
5049,-848499925
5050,426158919
5051,-848499923
5052,426158919
5053,-1726956536
5054,-848499923
5055,-1726956536
5056,426158921
5057,-1726956536
5058,-848499921
5059,-1726956536
5060,1304615536
5061,1304615536
5062,-1726956532
5063,-1726956532
5064,426158925
5065,-1726956532
5066,-848498408
5067,-1726956532
5068,-1726955021
5069,-848498406
5070,-1726953510
5071,426161947
5072,-848496895
5073,426161947
5074,-848496894
5075,-848496893
5076,-1726953506
5077,426161951
5078,-848496891
5079,426161951
5080,-848496890
5081,-848496889
5082,1304618568
5083,-1726953502
5084,1304618568
5085,-848496887
5086,-1726953500
5087,-848496885
5088,1304618572
5089,-848496863
5090,-848496862
5091,-848496861
5092,-848496860
5093,-848496859
5094,-848496858
5095,1798175716
5096,919719103
5097,-1222132736
5098,1798175718
5099,-1222132736
5100,-343676121
5101,1798175720
5102,1798175722
5103,1798175723
5104,919719110
5105,-1222132729
5106,1798177234
5107,-1222132729
5108,1798177235
5109,919720622
5110,919722167
5111,-1222129672
5112,919722168
5113,-1222129671
5114,1798178783
5115,919722169
5116,-1222129670
5117,-1222129670
5118,1798180296
5119,919723683
5120,-1222128156
5121,1798180298
5122,-1222128156
5123,919723685
5124,-1222128154
5125,1798180300
5126,-1222128154
5127,1798180301
5128,919723688
5129,-1222128151
5130,1798180303
5131,-1222128151
5132,919723714
5133,-1222128125
5134,1798180329
5135,-343671510
5136,-343671510
5137,-1222128122
5138,1798180332
5139,1798180333
5140,-343671506
5141,1798180334
5142,1798180335
5143,-848498421
5144,-1726955034
5145,426160423
5146,-848498419
5147,-848498417
5148,-1726955030
5149,426160427
5150,-848498415
5151,426160427
5152,1304617042
5153,-1726955028
5154,-848498414
5155,1304617043
5156,-848498414
5157,-848498414
5158,-1726955025
5159,426160432
5160,-848498410
5161,-1726955023
5162,1304617049
5163,-848496895
5164,-848496894
5165,-848496893
5166,-848496892
5167,-848496891
5168,-848496889
5169,-848496888
5170,-848496887
5171,-848496865
5172,1304618592
5173,-848496864
5174,-1726953477
5175,426161980
5176,-848496862
5177,426161980
5178,-848496861
5179,-848496860
5180,-1726951964
5181,426163493
5182,-848495349
5183,-1961691932
5184,-1961691932
5185,-343676126
5186,-343676126
5187,1798177233
5188,919720620
5189,-1222131217
5190,1798177237
5191,1798177238
5192,919720625
5193,1798178780
5194,1798178781
5195,919722168
5196,-1222129671
5197,919722169
5198,919722170
5199,-1222129669
5200,919722171
5201,919722172
5202,-1222129667
5203,-1222129667
5204,-1222129665
5205,-1222129665
5206,919722177
5207,1798178792
5208,-1222131199
5209,919720644
5210,-1222131195
5211,919720646
5212,-1222131193
5213,919720647
5214,-1222131193
5215,1798177262
5216,1798177263
5217,1798177264
5218,919720651
5219,-1222131188
5220,919720652
5221,-1222131187
5222,1798177270
5223,919720657
5224,1798177272
5225,919722168
5226,-1222129671
5227,919722169
5228,-1222129670
5229,1798180293
5230,1798180294
5231,1798180295
5232,919723682
5233,-1222128157
5234,919723683
5235,-1222128156
5236,1798180298
5237,-1222128156
5238,1798180299
5239,-343671540
5240,1798180300
5241,1798180301
5242,919723688
5243,919722143
5244,919722144
5245,1798178759
5246,919722146
5247,-1222129693
5248,1798178761
5249,-1222129693
5250,1798178762
5251,919722171
5252,1798178786
5253,1798178788
5254,1798178789
5255,919722176
5256,-1222129663
5257,-2081555594
5258,1828460732
5259,1828460733
5260,1828460734
5261,-313391105
5262,-1726945828
5263,-1726945827
5264,426169630
5265,-1726945826
5266,426169630
5267,426169631
5268,-848489211
5269,426169631
5270,-848489210
5271,-1726945823
5272,-1726945822
5273,426169635
5274,-848489207
5275,-1726945820
5276,426169637
5277,-1726945819
5278,426169637
5279,426169638
5280,-848489204
5281,426169638
5282,-848489203
5283,1304626254
5284,-1726944307
5285,1304626254
5286,-1726944306
5287,-848487691
5288,-848487715
5289,-1726944328
5290,426171129
5291,-1726944327
5292,-848487712
5293,-848487713
5294,-1726944326
5295,426171131
5296,-1726944325
5297,426171131
5298,-848487710
5299,-1726944327
5300,-1726944327
5301,426171130
5302,426171130
5303,-848487711
5304,-1726944324
5305,426171133
5306,-848487709
5307,426171133
5308,-1726944322
5309,-1726944321
5310,426171136
5311,-848486197
5312,-848486173
5313,-1726942786
5314,426172671
5315,-1726942785
5316,426172672
5317,-848486170
5318,426172672
5319,-848486169
5320,-1726942782
5321,426172675
5322,-1726942760
5323,426172675
5324,-848486145
5325,1304629312
5326,-1726942758
5327,-1726942757
5328,426172700
5329,-848486142
5330,426172700
5331,-848486166
5332,1304629291
5333,-1726942779
5334,426172678
5335,-848486164
5336,426172678
5337,1304629293
5338,-1726942777
5339,-1726942776
5340,811120597
5341,1304626241
5342,-1726945829
5343,1304626241
5344,426169628
5345,426169628
5346,1304626243
5347,-848489211
5348,-1726945824
5349,-1726945823
5350,-848489208
5351,-848489232
5352,-1726945845
5353,-848489230
5354,1304626227
5355,-1726945843
5356,426169614
5357,-1726945842
5358,426169614
5359,426169615
5360,-848489227
5361,-1726945840
5362,-848489225
5363,-1726945839
5364,-1726945839
5365,426169618
5366,-848487715
5367,426169618
5368,-848487691
5369,-848487690
5370,-848487689
5371,1304627768
5372,-1726944302
5373,1304627768
5374,426171155
5375,-848487687
5376,1304627770
5377,-1726944300
5378,426171157
5379,-1726942790
5380,-550344467
5381,-550345977
5382,-550345977
5383,-550345977
5384,-550345977
5385,-550345977
5386,1602769480
5387,-550345977
5388,-550345977
5389,328110636
5390,328110636
5391,328110636
5392,-1813741203
5393,328110636
5394,426172667
5395,-848486175
5396,1304629282
5397,-1726942788
5398,-1726942789
5399,-848486174
5400,-848486173
5401,-848486197
5402,1304629260
5403,-848486196
5404,-1726942809
5405,426172648
5406,-1726942808
5407,426172649
5408,-1726942807
5409,426172649
5410,426172650
5411,-1726942806
5412,426172650
5413,-848486191
5414,-848486164
5415,-848486163
5416,-848486162
5417,-848486140
5418,1304629317
5419,-1726942753
5420,1304629317
5421,-848486138
5422,-1726942751
5423,-848486136
5424,-1726942749
5425,426172708
5426,-848486134
5427,426172708
5428,-848486161
5429,-1726942774
5430,-848486159
5431,-848486158
5432,-1726945831
5433,-1726945831
5434,426169626
5435,-848489216
5436,426169629
5437,-848489212
5438,-848489211
5439,-848489210
5440,-848489209
5441,-1726945822
5442,426169635
5443,-1726945821
5444,426169636
5445,-848489206
5446,-848489205
5447,-1726945818
5448,-848489203
5449,-1726945816
5450,426169641
5451,-1726945815
5452,426169641
5453,-1726945814
5454,426169643
5455,-848489199
5456,426169643
5457,-1726944303
5458,426171154
5459,-1726944302
5460,426171155
5461,-848486178
5462,-1726942791
5463,426172666
5464,-848486176
5465,-1726942789
5466,426172668
5467,-848486174
5468,1304629283
5469,-848486173
5470,1304617041
5471,1304617041
5472,1304617042
5473,1304617042
5474,1304617043
5475,-848498413
5476,1304617043
5477,1304617044
5478,-848498412
5479,-848498411
5480,-848496901
5481,-1726953514
5482,426161943
5483,-848496899
5484,426161943
5485,-1726953512
5486,426161945
5487,-848496897
5488,426161945
5489,1304618560
5490,-848496896
5491,1304618560
5492,-1726953509
5493,-1726953508
5494,426161949
5495,-848496893
5496,426161949
5497,-848496892
5498,-848496891
5499,-1726953504
5500,426161953
5501,-848496889
5502,426161953
5503,-1726953502
5504,-848496887
5505,-1726953502
5506,-1726951991
5507,426163466
5508,-848495376
5509,426163466
5510,-848495354
5511,-848495353
5512,-1726951966
5513,-848495351
5514,-848495350
5515,-1726951963
5516,426163494
5517,-848495348
5518,426163494
5519,-1726951961
5520,426163496
5521,-848495346
5522,426163496
5523,-1726955029
5524,426160428
5525,-848498414
5526,426160431
5527,-1726955024
5528,-848498409
5529,-848498408
5530,1304617049
5531,-1726955021
5533,1304617048
5534,-1726955021
5535,426160436
5536,-848498406
5537,426160436
5538,-1726955019
5539,426160438
5540,426160438
5541,-1726951998
5542,426163459
5543,-1726951997
5544,426163459
5545,426163460
5546,-848495382
5547,426163460
5548,-1726951995
5549,-848495380
5550,-1726951993
5551,426163464
5552,-1726951992
5553,426163465
5554,-1726951991
5555,426163465
5556,426163466
5557,-848495376
5558,-848495375
5559,-1726951988
5560,426163469
5561,-848495373
5562,-848495372
5563,-1726951985
5564,426163472
5565,-848495370
5566,-848495369
5567,1304620088
5568,-1726951982
5569,426163475
5570,-848495346
5571,426163475
5572,-1726951959
5573,426163498
5574,-848495344
5575,-848495343
5576,-1726951935
5577,426163522
5578,-848495320
5579,426163522
5580,-848495319
5581,-848495318
5582,426160426
5583,426160426
5584,1304617042
5585,1304617042
5586,426160434
5587,426160434
5588,426160436
5589,426160437
5590,426160437
5591,1304617052
5592,-1726953509
5593,426161948
5594,-848495385
5595,426161948
5596,-1726951998
5597,426163459
5598,-848495383
5599,-848495382
5600,-848495381
5601,-848495380
5602,-848495379
5603,-848495378
5604,1304620079
5605,-848495377
5606,-1726951990
5607,426163467
5608,-1726951989
5609,426163467
5610,-1726951988
5611,-848495373
5612,-1726951986
5613,-848495348
5614,-1726951961
5615,426163496
5616,426163496
5617,-848495343
5618,-848495341
5619,1304620116
5620,-848495340
5621,-2081555594
5622,-1341994860
5623,-1726945831
5624,-1726945831
5625,426169626
5626,-1726945830
5627,426169627
5628,-848489215
5629,-1726945828
5630,426169629
5631,-1726945827
5632,426169629
5633,426169630
5634,1304626248
5635,-1726945820
5636,426169637
5637,-1726945819
5638,426169638
5639,-848489204
5640,-848489203
5641,-848489202
5642,-1726945815
5643,426169642
5644,-1726945814
5645,426169642
5646,426169643
5647,-848489199
5648,426169643
5649,-848489223
5650,-1726944327
5651,426171130
5652,-1726944326
5653,426171130
5654,-1726944325
5655,-848486201
5656,1304629256
5657,-848486200
5658,1304629256
5659,-848486199
5660,-1726942812
5661,426172645
5662,-1726942811
5663,426172645
5664,426172646
5665,-848486196
5666,-848486195
5667,1304629262
5668,-1726942808
5669,1304629262
5670,-1726942807
5671,426172650
5672,-848486192
5673,426172650
5674,-848486168
5675,1304629289
5676,-1726942781
5677,1304629289
5678,426172676
5679,-848486166
5680,426172676
5681,-848486165
5682,-848486164
5683,-1726942777
5684,426172680
5685,-1726942776
5686,426172681
5687,-1726942754
5688,426172681
5689,426172703
5690,-848486139
5691,426172703
5692,-1726942752
5693,426172705
5694,-1726942751
5695,426172706
5696,-1726942750
5697,426172706
5698,426172707
5699,-1726942749
5700,426172707
5701,-1726942748
5702,-2081555594
5703,-1341994860
5704,-848489216
5705,1304626241
5706,-848489215
5707,-1726945828
5708,426169629
5709,-848489213
5710,-1726945826
5711,426169631
5712,-848489211
5713,1304626246
5714,-848489210
5715,1304626246
5716,-848489209
5717,-848489208
5718,-1726945821
5719,-848489206
5720,-848489230
5721,-848489229
5722,-1726945843
5723,-1726945843
5724,426169614
5725,-848487719
5726,-848487718
5727,1304627739
5728,-1726944331
5729,-1726944330
5730,-1726944329
5731,426171128
5732,-1726944328
5733,-1726945844
5734,-1726945844
5735,426169613
5736,-1726945844
5737,-1726945844
5738,-848489229
5739,-1726945844
5740,-848489229
5741,1304627738
5742,-1726944332
5743,-1726944331
5744,-1726944332
5745,-1726944330
5746,-1726944331
5747,-1726944330
5748,426171127
5749,-1726944330
5750,-1726944329
5751,-1726944330
5752,-1726944328
5753,426171129
5754,-1726944327
5755,-1726942817
5756,426172640
5757,-1726942816
5758,426172640
5759,-1726942815
5760,426172642
5761,-1726942814
5762,426172642
5763,-1726942813
5764,426172644
5765,-848486198
5766,426172644
5767,-848486197
5768,-1726942810
5769,426172647
5770,-848486195
5771,426172647
5772,-848486171
5773,-1726942784
5774,-1726942783
5775,-1726942782
5776,426172675
5777,-1726942781
5778,-1726942759
5779,-848486144
5780,-1726942758
5781,-1726942758
5782,426172699
5783,-1726942757
5784,426172699
